nodeName, TxStationID, messageID, timestamp, x, y, delayDcc, T_GenCam, EarlyReq, CamType, 25m, 75m, 125m, 175m, 225m, 275m, 325m, 375m, 425m, 475m, 525m, 575m, 625m, 675m, 725m, 775m, 825m, 875m, 925m, 975m, 1025m, 1075m, 1125m, 1175m, 1225m, 1275m, 1325m, 1375m, 1425m, 1475m
node[3], 2439732824, 96, 5.085836, 99026740.000000, 54284250.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[451], 1011914883, 97, 5.085948, 99350230.000000, 54283760.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 10, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[452], 1876380007, 98, 5.087265, 99353100.000000, 54275070.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 11, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[4], 2783877012, 99, 5.087833, 99029620.000000, 54275560.000000, -nan, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[5], 3736673711, 100, 5.088474, 99029620.000000, 54278460.000000, 0.000000, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[454], 1658618197, 101, 5.089024, 99353110.000000, 54280860.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 9, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[6], 2235433757, 102, 5.089118, 99029630.000000, 54281350.000000, 0.000000, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[455], 2972825170, 103, 5.090640, 99353120.000000, 54283750.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 11, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[7], 615697673, 104, 5.090759, 99029630.000000, 54284250.000000, 0.000000, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[8], 2034098327, 105, 5.092774, 99032510.000000, 54275560.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[456], 2426656283, 106, 5.092820, 99355990.000000, 54275070.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 7, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[457], 844586961, 107, 5.093016, 99355990.000000, 54277960.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[9], 2441405218, 108, 5.093324, 99032510.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[10], 954863080, 109, 5.094944, 99032510.000000, 54281350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[459], 42383128, 110, 5.095015, 99356000.000000, 54283750.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 7, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[11], 4274779084, 111, 5.095253, 99032520.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[316], 3578445344, 112, 5.097102, 99254900.000000, 54275220.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 4, 8, 7
node[12], 1049799907, 113, 5.097338, 99035390.000000, 54275550.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[317], 2366314279, 114, 5.098122, 99254910.000000, 54278120.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 4, 8, 8
node[13], 1362371120, 115, 5.098197, 99035400.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[462], 4153932581, 116, 5.099079, 99358890.000000, 54280850.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 12, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[14], 3526139077, 117, 5.099623, 99035400.000000, 54281340.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[318], 3275064548, 118, 5.099741, 99254910.000000, 54281010.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 4, 8, 8
node[463], 1920701463, 119, 5.100067, 99358890.000000, 54283750.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 13, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[319], 2574136004, 120, 5.100113, 99254910.000000, 54283910.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 4, 8, 7
node[15], 4174471984, 121, 5.100469, 99035410.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[16], 2519053866, 122, 5.102165, 99038280.000000, 54275550.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 13, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[320], 3289419625, 123, 5.102560, 99257790.000000, 54275220.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 4, 8, 7
node[321], 1172017451, 124, 5.103013, 99257790.000000, 54278110.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 4, 8, 8
node[17], 628962584, 125, 5.103270, 99038290.000000, 54278440.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 12, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[322], 326968131, 126, 5.104440, 99257800.000000, 54281010.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 4, 8, 8
node[323], 3500514343, 127, 5.105999, 99257800.000000, 54283900.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 4, 8, 7
node[325], 554186393, 128, 5.108741, 99260680.000000, 54278110.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 4, 8, 8
node[326], 968101513, 129, 5.109052, 99260690.000000, 54281000.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 4, 8, 8
node[327], 172867168, 130, 5.110786, 99260690.000000, 54283900.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 4, 8, 7
node[259], 2231627188, 131, 5.125120, 99211590.000000, 54283970.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[263], 1441706002, 132, 5.130836, 99214480.000000, 54283970.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[266], 3615260183, 133, 5.134176, 99217360.000000, 54281070.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[267], 81913310, 134, 5.135094, 99217370.000000, 54283960.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[324], 1186207565, 135, 5.147894, 99260680.000000, 54275210.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 4, 8, 7
node[328], 44074705, 136, 5.152044, 99263570.000000, 54275210.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 4, 8, 7
node[329], 3054857221, 137, 5.153124, 99263570.000000, 54278100.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 4, 8, 8
node[330], 4124162303, 138, 5.154415, 99263580.000000, 54281000.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 4, 8, 8
node[331], 507897457, 139, 5.155422, 99263580.000000, 54283890.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 4, 8, 7
node[332], 3759507817, 140, 5.157898, 99266450.000000, 54275200.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 4, 8, 7
node[333], 3120788812, 141, 5.158633, 99266460.000000, 54278100.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 4, 8, 8
node[334], 2573815316, 142, 5.159392, 99266460.000000, 54280990.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 4, 8, 8
node[335], 948179453, 143, 5.160803, 99266470.000000, 54283890.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 4, 8, 7
node[336], 255899627, 144, 5.162281, 99269340.000000, 54275200.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 4, 8, 4, 8, 4, 8, 7
node[281], 3557940895, 145, 5.173292, 99228910.000000, 54278160.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[283], 2193985917, 146, 5.175477, 99228920.000000, 54283950.000000, 5915000000.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[284], 2582701421, 147, 5.177102, 99231800.000000, 54275260.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[285], 3808776874, 148, 5.178074, 99231800.000000, 54278150.000000, 4.255208, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[286], 900688359, 149, 5.179804, 99231800.000000, 54281050.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[287], 3857119438, 150, 5.180876, 99231810.000000, 54283940.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[0], 3626093760, 151, 5.182545, 99026730.000000, 54275570.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[288], 3809749495, 152, 5.182693, 99234680.000000, 54275250.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[289], 3879419514, 153, 5.183020, 99234690.000000, 54278150.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[1], 2774094101, 154, 5.183298, 99026730.000000, 54278460.000000, 0.000000, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[290], 589932909, 155, 5.184107, 99234690.000000, 54281040.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[291], 2376926144, 156, 5.185148, 99234700.000000, 54283940.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[356], 2430182257, 157, 5.187888, 99283780.000000, 54275180.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[357], 3468904809, 158, 5.188952, 99283790.000000, 54278070.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[358], 2833850329, 159, 5.189105, 99283790.000000, 54280970.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[359], 403366281, 160, 5.190718, 99283800.000000, 54283860.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[360], 907417331, 161, 5.192469, 99286670.000000, 54275170.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[296], 4063320899, 162, 5.192971, 99240460.000000, 54275240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 11
node[297], 154184094, 163, 5.193311, 99240460.000000, 54278140.000000, 4.255208, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 12
node[361], 2722275676, 164, 5.193950, 99286680.000000, 54278070.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[298], 2945193878, 165, 5.194098, 99240470.000000, 54281030.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 12
node[362], 712331935, 166, 5.194529, 99286680.000000, 54280960.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[363], 3251443175, 167, 5.195681, 99286690.000000, 54283860.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[364], 1037282353, 168, 5.197599, 99289560.000000, 54275170.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[365], 521861276, 169, 5.198088, 99289570.000000, 54278060.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[366], 2968588593, 170, 5.199339, 99289570.000000, 54280960.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[367], 3646872656, 171, 5.200981, 99289570.000000, 54283850.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[240], 778105517, 172, 5.202480, 99200030.000000, 54275310.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[368], 3560295152, 173, 5.202643, 99292450.000000, 54275160.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[337], 3975443734, 174, 5.203015, 99269350.000000, 54278090.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
node[369], 1099871579, 175, 5.203234, 99292450.000000, 54278060.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[305], 1298380387, 176, 5.203318, 99246240.000000, 54278130.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 12, 8
node[241], 3838435306, 177, 5.203320, 99200030.000000, 54278200.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[306], 1033885306, 178, 5.204014, 99246250.000000, 54281020.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 12, 8
node[338], 430170286, 179, 5.204060, 99269350.000000, 54280990.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 4, 8, 4, 8, 4, 8, 8
node[242], 1866566272, 180, 5.204487, 99200030.000000, 54281100.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[243], 1748615119, 181, 5.205058, 99200040.000000, 54283990.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[339], 4211819112, 182, 5.205192, 99269360.000000, 54283880.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 4, 8, 4, 8, 4, 8, 7
node[307], 107571537, 183, 5.205301, 99246250.000000, 54283920.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 12, 7
node[371], 1991548746, 184, 5.205593, 99292460.000000, 54283850.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[340], 907355980, 185, 5.207048, 99272230.000000, 54275200.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 12, 4, 8, 4, 8, 4, 8, 7
node[244], 3532888159, 186, 5.207526, 99202910.000000, 54275300.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[308], 3490354391, 187, 5.207651, 99249130.000000, 54275230.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 8, 7
node[373], 3977340651, 188, 5.208261, 99295340.000000, 54278050.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[341], 972129329, 189, 5.208403, 99272240.000000, 54278090.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 12, 4, 8, 4, 8, 4, 8, 8
node[245], 3680101022, 190, 5.208463, 99202920.000000, 54278200.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[309], 4277438566, 191, 5.208970, 99249130.000000, 54278130.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 8, 8
